id,unidade_gestora,gestao,numero,data_emissao,credor,fonte_recurso,programa_trabalho,planointerno,naturezadespesa,empenhado,aliquidar,liquidado,pago,rpinscrito,rpaliquidar,rpliquidado,rppago,informacao_complementar,sistema_origem,links_documento_pagamento,credor_obj_tipo,credor_obj_cnpj_cpf_idgener,credor_obj_nome,contrato_id
11890922,113601,11302,2024NE000195,2024-04-30,27.836.512/0001-49 - V & M NEGOCIOS LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"9.108,00","9.108,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000195,JURIDICA,27.836.512/0001-49,V & M NEGOCIOS LTDA,270959
11891705,113601,11302,2024NE000205,2024-04-30,42.712.119/0001-37 - 42.712.119 ERNESTO SANTOS DA COSTA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"1.019,20","0,00","0,00","1.019,20","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000205,JURIDICA,42.712.119/0001-37,42.712.119 ERNESTO SANTOS DA COSTA,276014
12040037,113601,11302,2024NE000235,2024-06-14,02.421.421/0001-11 - TIM S A,1000000000,,100DIDES - DIDES - DESPESAS ADMINISTATIVAS,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"18.477,10","16.500,36","0,00","1.976,74","0,00","0,00","0,00","0,00",11360106900322024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000235,JURIDICA,02.421.421/0001-11,TIM S A,283490
11889822,113601,11302,2024NE000193,2024-04-29,04.567.265/0001-27 - SCORPION INFORMATICA LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"1.581,86","0,00","0,00","1.581,86","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000193,JURIDICA,04.567.265/0001-27,SCORPION INFORMATICA LTDA,284149
11889720,113601,11302,2024NE000188,2024-04-29,42.349.232/0001-08 - ASLA COMERCIO LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"2.400,00","0,00","0,00","2.400,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000188,JURIDICA,42.349.232/0001-08,ASLA COMERCIO LTDA,284156
11889763,113601,11302,2024NE000190,2024-04-29,17.410.769/0001-80 - VALNEIDES ARAUJO DA COSTA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"2.700,00","0,00","0,00","2.700,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000190,JURIDICA,17.410.769/0001-80,VALNEIDES ARAUJO DA COSTA,284159
11889779,113601,11302,2024NE000191,2024-04-29,17.410.769/0001-80 - VALNEIDES ARAUJO DA COSTA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,339030 - MATERIAL DE CONSUMO,"3.200,00","3.200,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000191,JURIDICA,17.410.769/0001-80,VALNEIDES ARAUJO DA COSTA,284167
11891784,113601,11302,2024NE000207,2024-04-30,30.662.603/0001-10 - 30.662.603 JOAO PAULO ANSELMO CHUROCOF,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"3.309,39","0,00","0,00","3.309,39","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000207,JURIDICA,30.662.603/0001-10,30.662.603 JOAO PAULO ANSELMO CHUROCOF,284174
11889916,113601,11302,2024NE000194,2024-04-29,05.379.350/0001-24 - MAPE COMERCIALIZACAO E REPRESENTACAO LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,339030 - MATERIAL DE CONSUMO,"246,96","0,00","0,00","246,96","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000194,JURIDICA,05.379.350/0001-24,MAPE COMERCIALIZACAO E REPRESENTACAO LTDA,284179
11891033,113601,11302,2024NE000196,2024-04-30,31.968.451/0001-40 - C C S MOREIRA COMERCIO DE FOTOGRAFIA E VIDEO LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"17.000,00","0,00","0,00","17.000,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000196,JURIDICA,31.968.451/0001-40,C C S MOREIRA COMERCIO DE FOTOGRAFIA E VIDEO LTDA,284181
11891082,113601,11302,2024NE000197,2024-04-30,10.742.589/0001-57 - LUANDA COMERCIO DE SUPRIMENTOS PARA INFORMATICA LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,339030 - MATERIAL DE CONSUMO,"31.600,00","0,00","0,00","31.600,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000197,JURIDICA,10.742.589/0001-57,LUANDA COMERCIO DE SUPRIMENTOS PARA INFORMATICA LTDA,284186
11891154,113601,11302,2024NE000198,2024-04-30,42.810.782/0001-74 - MAX QUALITY COMERCIO LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"92,06","0,00","0,00","92,06","0,00","0,00","0,00","0,00",11360105000112023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000198,JURIDICA,42.810.782/0001-74,MAX QUALITY COMERCIO LTDA,284189
11891373,113601,11302,2024NE000201,2024-04-30,53.111.194/0001-69 - 53.111.194 MATHEUS LETTIERY SILVA NASCIMENTO,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000201,JURIDICA,53.111.194/0001-69,53.111.194 MATHEUS LETTIERY SILVA NASCIMENTO,284196
11891427,113601,11302,2024NE000202,2024-04-30,49.435.320/0001-63 - HR TECHNOLOGY LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"8.708,04","0,00","0,00","8.708,04","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000202,JURIDICA,49.435.320/0001-63,HR TECHNOLOGY LTDA,284201
11891747,113601,11302,2024NE000206,2024-04-30,29.920.016/0001-02 - ALTA FREQUENCIA LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"7.520,00","0,00","0,00","7.520,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000206,JURIDICA,29.920.016/0001-02,ALTA FREQUENCIA LTDA,284202
11891802,113601,11302,2024NE000208,2024-04-30,"26.762.139/0001-66 - ECOVOLT ENGENHARIA, COMERCIO E SERVICOS LTDA",1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"17.500,00","0,00","0,00","17.500,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000208,JURIDICA,26.762.139/0001-66,"ECOVOLT ENGENHARIA, COMERCIO E SERVICOS LTDA",284203
11953879,113601,11302,2024NE000221,2024-05-20,21.000.322/0001-00 - PRIORI TREINAMENTO E APERFEICOAMENTO LTDA,1000000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"3.397,00","0,00","0,00","3.397,00","0,00","0,00","0,00","0,00",11360107000312024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000221,JURIDICA,21.000.322/0001-00,PRIORI TREINAMENTO E APERFEICOAMENTO LTDA,284208
12119295,113601,11302,2024NE000249,2024-07-04,28.627.449/0001-01 - UNIAO NACIONAL DOS AUDITORES DO MINISTERIO DA EDUCACAO - UNAMEC,1000000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"1.200,00","0,00","0,00","1.200,00","0,00","0,00","0,00","0,00",11360107000402024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000249,JURIDICA,28.627.449/0001-01,UNIAO NACIONAL DOS AUDITORES DO MINISTERIO DA EDUCACAO - UNAMEC,288533
12164780,113601,11302,2024NE000268,2024-07-15,04.198.254/0001-17 - MCR SISTEMAS E CONSULTORIA LTDA,1000000000,,100INFBRASI - INFORMATICA,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"245.190,75","27.828,00","0,00","217.362,75","0,00","0,00","0,00","0,00",11360105900282024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000268,JURIDICA,04.198.254/0001-17,MCR SISTEMAS E CONSULTORIA LTDA,289605
12169348,113601,11302,2024NE000270,2024-07-17,22.058.567/0001-51 - JANUS EDUCARE SERVICOS LTDA,1000000000,,100INFBRASI - INFORMATICA,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"12.540,00","0,00","0,00","12.540,00","0,00","0,00","0,00","0,00",11360107000302024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000270,JURIDICA,22.058.567/0001-51,JANUS EDUCARE SERVICOS LTDA,291042
12169163,113601,11302,2024NE000269,2024-07-16,57.142.978/0001-05 - BRASOFTWARE INFORMATICA LTDA,1000000000,,100INFBRASI - INFORMATICA,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105900272024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000269,JURIDICA,57.142.978/0001-05,BRASOFTWARE INFORMATICA LTDA,291083
12247281,113601,11302,2024NE000286,2024-08-07,02.604.476/0001-67 - CLIMATICA ENGENHARIA LTDA,1000000000,,100MNTPREDI - DESPESA COM MANUTENCAO PREDIAL,339037 - LOCACAO DE MAO-DE-OBRA,"496.968,02","384.287,39","20.768,78","91.911,85","0,00","0,00","0,00","0,00",11360105900162024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000286,JURIDICA,02.604.476/0001-67,CLIMATICA ENGENHARIA LTDA,300189
12233689,113601,11302,2024NE000285,2024-08-02,115406 - EMPRESA BRASIL DE COMUNICACAO S.A,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339139 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA (INTRA),"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360107000382024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000285,UG,115406,EMPRESA BRASIL DE COMUNICACAO S.A,306298
12208302,113601,11302,2024NE000282,2024-07-26,10.498.974/0002-81 - INSTITUTO NEGOCIOS PUBLICOS DO BRASIL - ESTUDOS E PESQUISAS NA ADMNIISTRACAO PUB,1000000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"5.890,00","0,00","0,00","5.890,00","0,00","0,00","0,00","0,00",11360107000452024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000282,JURIDICA,10.498.974/0002-81,INSTITUTO NEGOCIOS PUBLICOS DO BRASIL - ESTUDOS E PESQUISAS NA ADMNIISTRACAO PUB,315656
12209639,113601,11302,2024NE000284,2024-07-29,"11.615.516/0001-67 - INOVA CONSULTORIA, CURSOS E EVENTOS LTDA",1000000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"3.000,00","0,00","0,00","3.000,00","0,00","0,00","0,00","0,00",11360107000492024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000284,JURIDICA,11.615.516/0001-67,"INOVA CONSULTORIA, CURSOS E EVENTOS LTDA",315932
12359261,113601,11302,2024NE000308,2024-09-09,52.277.789/0001-26 - HSI COMERCIO E SERVICOS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"55.533,75","55.533,75","0,00","0,00","0,00","0,00","0,00","0,00",11360105900372024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000308,JURIDICA,52.277.789/0001-26,HSI COMERCIO E SERVICOS LTDA,316593
11895634,113601,11302,2024NE000211,2024-05-02,01.496.515/0001-97 - PAPIER PRODUCOES E EDITORA LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"1.743,42","0,00","0,00","1.743,42","0,00","0,00","0,00","0,00",11360107000252024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000211,JURIDICA,01.496.515/0001-97,PAPIER PRODUCOES E EDITORA LTDA,316668
11998084,113601,11302,2024NE000228,2024-06-04,"06.012.731/0001-33 - ONE CURSOS - TREINAMENTO, DESENVOLVIMENTO E CAPACITACAO LTDA",1000000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"3.590,00","0,00","0,00","3.590,00","0,00","0,00","0,00","0,00",11360107000352024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000228,JURIDICA,06.012.731/0001-33,"ONE CURSOS - TREINAMENTO, DESENVOLVIMENTO E CAPACITACAO LTDA",316677
11998096,113601,11302,2024NE000229,2024-06-04,"06.012.731/0001-33 - ONE CURSOS - TREINAMENTO, DESENVOLVIMENTO E CAPACITACAO LTDA",1000000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"3.590,00","0,00","0,00","3.590,00","0,00","0,00","0,00","0,00",11360107000342024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000229,JURIDICA,06.012.731/0001-33,"ONE CURSOS - TREINAMENTO, DESENVOLVIMENTO E CAPACITACAO LTDA",316686
11953480,113601,11302,2024NE000219,2024-05-20,132.968.007-35 - ISADORA FALCAO QUADROS DA SILVA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339036 - OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA,"1.798,86","0,00","0,00","1.798,86","0,00","0,00","0,00","0,00",11360107000292024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000219,FISICA,132.968.007-35,ISADORA FALCAO QUADROS DA SILVA,316952
11999726,113601,11302,2024NE000230,2024-06-04,01.921.606/0001-22 - ASSOCIACAO CEARENSE DE ESTUDOS E PESQUISAS,1000000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"1.444,50","0,00","0,00","1.444,50","0,00","0,00","0,00","0,00",11360107000362024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000230,JURIDICA,01.921.606/0001-22,ASSOCIACAO CEARENSE DE ESTUDOS E PESQUISAS,316985
12049332,113601,11302,2024NE000236,2024-06-18,324.038.178-80 - GIOVANNA DE GODOI LIGUORI IMBERNON,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339036 - OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA,"2.467,08","0,00","0,00","2.467,08","0,00","0,00","0,00","0,00",11360107000392024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000236,FISICA,324.038.178-80,GIOVANNA DE GODOI LIGUORI IMBERNON,317039
12333349,113601,11302,2024NE000301,2024-09-02,01.496.515/0001-97 - PAPIER PRODUCOES E EDITORA LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"2.244,06","0,00","0,00","2.244,06","0,00","0,00","0,00","0,00",11360107000552024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000301,JURIDICA,01.496.515/0001-97,PAPIER PRODUCOES E EDITORA LTDA,317471
12390990,113601,11302,2024NE000310,2024-09-16,"06.012.731/0001-33 - ONE CURSOS - TREINAMENTO, DESENVOLVIMENTO E CAPACITACAO LTDA",1000000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"21.120,00","0,00","0,00","21.120,00","0,00","0,00","0,00","0,00",11360107000542024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000310,JURIDICA,06.012.731/0001-33,"ONE CURSOS - TREINAMENTO, DESENVOLVIMENTO E CAPACITACAO LTDA",327716
